event_date,country_code,total_views,total_view_minutes,demand_level,temperature_2m_max,precipitation_sum,is_rainy,rolling_7day_avg,dynamic_price,dynamic_revenue
2024-04-01,AE,2,91.63333333333334,High,26.3,0.0,0,1.7142857142857142,598.8,0.0
2024-04-15,AE,2,92.01666666666667,High,31.5,0.0,0,1.7142857142857142,598.8,0.0
2024-11-05,AE,2,91.98333333333333,High,33.9,0.0,0,1.7142857142857142,598.8,0.0
2024-12-27,AE,1,0.0,Medium,27.5,0.0,0,1.5714285714285714,548.9000000000001,0.0
2024-12-28,AE,1,106.41666666666667,High,27.2,0.0,0,1.5714285714285714,598.8,0.0
2025-02-04,AE,3,0.0,Medium,23.0,0.0,0,1.8571428571428572,548.9000000000001,0.0
2025-02-05,AE,6,0.0,Medium,23.7,0.0,0,2.4285714285714284,548.9000000000001,0.0
2025-02-06,AE,5,0.0,Medium,28.1,0.0,0,2.857142857142857,548.9000000000001,0.0
2025-02-07,AE,3,0.0,Medium,28.1,0.0,0,3.0,548.9000000000001,0.0
2025-02-08,AE,2,0.0,Medium,26.8,0.0,0,3.0,548.9000000000001,0.0
2025-02-09,AE,2,0.0,Medium,22.9,0.0,0,3.142857142857143,548.9000000000001,0.0
2025-02-10,AE,10,0.0,Medium,21.7,0.0,0,4.428571428571429,548.9000000000001,0.0
2025-02-12,AE,2,0.0,Medium,28.1,0.0,0,4.285714285714286,548.9000000000001,0.0
2025-02-14,AE,3,0.0,Medium,27.8,0.0,0,3.857142857142857,548.9000000000001,0.0
2025-02-15,AE,1,0.0,Medium,24.8,0.0,0,3.2857142857142856,548.9000000000001,0.0
2025-02-17,AE,8,0.0,Medium,28.0,1.8,1,4.0,548.9000000000001,0.0
2025-02-18,AE,5,0.0,Medium,26.4,1.2,1,4.428571428571429,548.9000000000001,0.0
2025-05-26,AE,4,14.466666666666665,Medium,41.9,0.0,0,4.714285714285714,548.9000000000001,0.0
2025-05-27,AE,2,83.13333333333334,High,36.3,0.0,0,3.5714285714285716,598.8,0.0
2025-06-01,AE,1,0.0,Medium,38.0,0.0,0,3.4285714285714284,548.9000000000001,0.0
2025-06-12,AE,2,42.983333333333334,Medium,42.5,0.0,0,3.2857142857142856,548.9000000000001,0.0
2019-09-19,KE,1,12.133333333333333,Medium,26.2,0.0,0,1.2857142857142858,548.9000000000001,0.0
2019-09-26,KE,2,15.666666666666666,Medium,23.1,31.7,1,1.4285714285714286,548.9000000000001,0.0
2019-09-27,KE,2,61.86666666666667,High,22.3,6.7,1,1.5714285714285714,598.8,0.0
2019-09-28,KE,1,0.0,Medium,25.9,0.9,0,1.5714285714285714,548.9000000000001,0.0
2019-09-29,KE,1,0.0,Medium,26.6,0.2,0,1.4285714285714286,548.9000000000001,0.0
2019-09-30,KE,5,135.28333333333333,High,28.8,1.2,1,2.0,598.8,0.0
2019-10-05,KE,3,59.016666666666666,Medium,23.1,11.3,1,2.142857142857143,548.9000000000001,0.0
2019-10-09,KE,1,0.0,Medium,22.8,18.0,1,2.142857142857143,548.9000000000001,0.0
2019-10-12,KE,1,0.0,Medium,24.5,20.4,1,2.0,548.9000000000001,0.0
2019-10-13,KE,19,96.33333333333333,High,22.5,9.1,1,4.428571428571429,598.8,0.0
2019-10-14,KE,6,89.73333333333333,High,24.2,7.6,1,5.142857142857143,598.8,0.0
2019-10-15,KE,2,97.7,High,24.8,3.2,1,5.285714285714286,598.8,0.0
2019-10-16,KE,4,90.53333333333333,High,24.2,2.2,1,5.142857142857143,598.8,0.0
2019-10-18,KE,2,95.41666666666667,High,22.6,21.5,1,5.0,598.8,0.0
2019-10-19,KE,9,223.06666666666666,High,20.1,59.5,1,6.142857142857143,598.8,0.0
2019-10-20,KE,2,60.13333333333333,Medium,24.3,11.0,1,6.285714285714286,548.9000000000001,0.0
2019-10-21,KE,1,44.43333333333333,Medium,24.6,14.9,1,3.7142857142857144,548.9000000000001,0.0
2019-10-23,KE,3,71.15,High,22.8,23.5,1,3.2857142857142856,598.8,0.0
2019-10-24,KE,1,1.5166666666666666,Medium,23.0,63.1,1,3.142857142857143,548.9000000000001,0.0
2019-10-26,KE,7,41.483333333333334,Medium,21.6,21.2,1,3.5714285714285716,548.9000000000001,0.0
2019-10-28,KE,2,41.53333333333333,Medium,23.4,6.3,1,3.5714285714285716,548.9000000000001,0.0
2019-10-30,KE,1,0.0,Medium,22.2,13.4,1,2.4285714285714284,548.9000000000001,0.0
2019-11-02,KE,1,0.0,Medium,23.7,2.8,1,2.2857142857142856,548.9000000000001,0.0
2019-11-03,KE,5,153.66666666666666,High,23.6,5.2,1,2.857142857142857,598.8,0.0
2019-11-05,KE,2,59.016666666666666,Medium,24.7,0.2,0,2.7142857142857144,548.9000000000001,0.0
2019-11-06,KE,4,62.53333333333333,High,25.2,2.5,1,3.142857142857143,598.8,0.0
2019-11-07,KE,4,86.3,High,24.6,13.3,1,2.7142857142857144,598.8,0.0
2019-11-08,KE,2,53.516666666666666,Medium,23.4,17.7,1,2.7142857142857144,548.9000000000001,0.0
2019-11-09,KE,2,61.166666666666664,High,24.4,4.6,1,2.857142857142857,598.8,0.0
2019-11-14,KE,13,0.7,Medium,21.3,11.5,1,4.571428571428571,548.9000000000001,0.0
2019-11-16,KE,2,35.7,Medium,24.4,1.2,1,4.142857142857143,548.9000000000001,0.0
2019-11-17,KE,3,0.0,Medium,24.2,2.2,1,4.285714285714286,548.9000000000001,0.0
2019-11-18,KE,1,61.666666666666664,High,23.8,3.2,1,3.857142857142857,598.8,0.0
2019-11-19,KE,5,62.83333333333333,High,24.0,16.8,1,4.0,598.8,0.0
2019-11-26,KE,2,75.66666666666667,High,22.0,24.2,1,4.0,598.8,0.0
2019-11-30,KE,6,62.61666666666667,High,20.4,32.2,1,4.571428571428571,598.8,0.0
2019-12-01,KE,2,71.03333333333333,High,21.8,17.0,1,3.0,598.8,0.0
2019-12-02,KE,1,0.0,Medium,22.2,14.7,1,2.857142857142857,548.9000000000001,0.0
2019-12-06,KE,2,13.516666666666667,Medium,23.4,5.4,1,2.7142857142857144,548.9000000000001,0.0
2019-12-07,KE,2,6.033333333333333,Medium,22.8,6.1,1,2.857142857142857,548.9000000000001,0.0
2019-12-14,KE,4,83.66666666666666,High,22.4,4.8,1,2.7142857142857144,598.8,0.0
2019-12-15,KE,26,98.98333333333333,High,22.9,2.8,1,6.142857142857143,598.8,0.0
2019-12-16,KE,2,71.03333333333333,High,23.9,4.0,1,5.571428571428571,598.8,0.0
2019-12-19,KE,4,141.61666666666667,High,23.6,0.4,0,5.857142857142857,598.8,0.0
2019-12-23,KE,2,109.56666666666666,High,23.4,3.1,1,6.0,598.8,0.0
2019-12-24,KE,4,179.83333333333334,High,23.2,34.3,1,6.285714285714286,598.8,0.0
2019-12-25,KE,1,0.0,Medium,23.6,7.4,1,6.142857142857143,548.9000000000001,0.0
2019-12-26,KE,4,94.0,High,23.7,13.9,1,6.142857142857143,598.8,0.0
2019-12-27,KE,8,0.0,Medium,24.6,2.5,1,3.5714285714285716,548.9000000000001,0.0
2019-12-29,KE,2,89.78333333333333,High,23.1,3.4,1,3.5714285714285716,598.8,0.0
2020-01-02,KE,1,4.783333333333333,Medium,23.3,0.9,0,3.142857142857143,548.9000000000001,0.0
2020-01-04,KE,2,61.666666666666664,High,23.1,2.4,1,3.142857142857143,598.8,0.0
2020-01-05,KE,2,0.0,Medium,25.2,0.0,0,2.857142857142857,548.9000000000001,0.0
2020-01-09,KE,5,156.33333333333331,High,23.1,2.9,1,3.4285714285714284,598.8,0.0
2020-01-10,KE,1,47.666666666666664,Medium,24.8,1.7,1,3.0,548.9000000000001,0.0
2020-01-11,KE,8,0.0,Medium,25.3,1.0,0,3.0,548.9000000000001,0.0
2020-01-12,KE,7,165.0,High,24.1,8.1,1,3.7142857142857144,598.8,0.0
2020-01-14,KE,1,0.0,Medium,23.5,8.4,1,3.7142857142857144,548.9000000000001,0.0
2020-01-18,KE,2,46.61666666666667,Medium,24.4,2.6,1,3.7142857142857144,548.9000000000001,0.0
2020-01-19,KE,6,226.10000000000002,High,24.0,1.7,1,4.285714285714286,598.8,0.0
2020-01-22,KE,4,196.71666666666667,High,24.9,0.5,0,4.142857142857143,598.8,0.0
2020-01-26,KE,2,7.016666666666667,Medium,21.2,20.1,1,4.285714285714286,548.9000000000001,0.0
2020-01-27,KE,1,0.0,Medium,19.9,15.2,1,3.2857142857142856,548.9000000000001,0.0
2020-01-29,KE,1,0.0,Medium,23.7,18.3,1,2.4285714285714284,548.9000000000001,0.0
2020-01-30,KE,1,85.66666666666667,High,23.3,9.4,1,2.4285714285714284,598.8,0.0
2020-02-02,KE,1,0.0,Medium,23.2,8.1,1,2.2857142857142856,548.9000000000001,0.0
2020-02-04,KE,26,0.0,Medium,24.4,1.5,1,5.142857142857143,548.9000000000001,0.0
2020-02-08,KE,4,215.83333333333334,High,24.4,0.4,0,5.142857142857143,598.8,0.0
2020-02-09,KE,5,167.75,High,24.4,0.2,0,5.571428571428571,598.8,0.0
2020-02-12,KE,2,119.66666666666667,High,25.9,0.3,0,5.714285714285714,598.8,0.0
2020-02-13,KE,3,119.66666666666667,High,24.2,18.9,1,6.0,598.8,0.0
2020-02-14,KE,8,341.48333333333335,High,23.2,2.7,1,7.0,598.8,0.0
2020-02-15,KE,18,648.6333333333333,High,22.9,4.8,1,9.428571428571429,598.8,0.0
2020-02-16,KE,249,10714.516666666666,High,22.8,5.9,1,41.285714285714285,598.8,1197.6
2020-02-17,KE,90,4191.666666666667,High,24.8,3.0,1,53.57142857142857,598.8,0.0
2020-02-18,KE,92,3956.616666666667,High,24.6,4.5,1,66.0,598.8,0.0
2020-02-19,KE,65,2464.9,High,24.2,2.0,1,75.0,598.8,0.0
2020-02-20,KE,52,2058.0833333333335,High,25.7,0.9,0,82.0,598.8,0.0
2020-02-21,KE,80,3274.7000000000003,High,25.3,12.9,1,92.28571428571429,598.8,0.0
2020-02-22,KE,69,3231.8,High,25.0,2.9,1,99.57142857142857,598.8,0.0
2020-02-23,KE,43,1948.45,High,24.8,2.3,1,70.14285714285714,598.8,0.0
2020-02-24,KE,23,1050.05,High,24.6,2.2,1,60.57142857142857,598.8,0.0
2020-02-25,KE,13,527.8333333333334,High,26.6,2.0,1,49.285714285714285,598.8,0.0
2020-02-26,KE,18,829.1333333333333,High,25.9,4.3,1,42.57142857142857,598.8,0.0
2020-02-27,KE,11,503.26666666666665,High,24.6,58.9,1,36.714285714285715,598.8,0.0
2020-02-28,KE,11,415.1,High,25.4,3.9,1,26.857142857142858,598.8,0.0
2020-02-29,KE,22,1084.65,High,26.6,0.2,0,20.142857142857142,598.8,0.0
2020-03-01,KE,15,730.4833333333333,High,26.7,2.3,1,16.142857142857142,598.8,0.0
2020-03-02,KE,14,317.25,High,24.4,16.5,1,14.857142857142858,598.8,0.0
2020-03-03,KE,11,616.0500000000001,High,24.4,5.9,1,14.571428571428571,598.8,0.0
2020-03-04,KE,5,174.76666666666665,High,25.3,3.2,1,12.714285714285714,598.8,0.0
2020-03-05,KE,22,914.1,High,26.3,18.3,1,14.285714285714286,598.8,0.0
2020-03-06,KE,13,603.7666666666667,High,26.8,0.0,0,14.571428571428571,598.8,0.0
2020-03-07,KE,9,178.91666666666666,High,26.0,38.9,1,12.714285714285714,598.8,0.0
2020-03-08,KE,8,318.9,High,24.4,2.7,1,11.714285714285714,598.8,0.0
2020-03-09,KE,8,373.3166666666667,High,24.7,34.6,1,10.857142857142858,598.8,0.0
2020-03-10,KE,9,421.70000000000005,High,24.7,3.2,1,10.571428571428571,598.8,0.0
2020-03-11,KE,1,0.0,Medium,24.7,16.0,1,10.0,548.9000000000001,0.0
2020-03-12,KE,8,414.0,High,24.5,5.8,1,8.0,598.8,0.0
2020-03-13,KE,7,406.0,High,25.1,2.0,1,7.142857142857143,598.8,0.0
2020-03-14,KE,10,513.95,High,24.6,3.3,1,7.285714285714286,598.8,0.0
2020-03-15,KE,16,810.25,High,26.3,2.4,1,8.428571428571429,598.8,0.0
2020-03-16,KE,12,545.9166666666667,High,25.9,1.0,0,9.0,598.8,0.0
2020-03-17,KE,13,578.9666666666667,High,24.8,4.0,1,9.571428571428571,598.8,0.0
2020-03-18,KE,19,819.9166666666667,High,23.8,40.2,1,12.142857142857142,598.8,0.0
2020-03-19,KE,41,1707.8166666666666,High,23.6,5.7,1,16.857142857142858,598.8,0.0
2020-03-20,KE,30,1204.15,High,22.5,9.8,1,20.142857142857142,598.8,0.0
2020-03-21,KE,15,503.8333333333333,High,24.6,17.3,1,20.857142857142858,598.8,0.0
2020-03-22,KE,43,1982.65,High,24.4,2.7,1,24.714285714285715,598.8,0.0
2020-03-23,KE,27,1224.0833333333333,High,23.7,7.5,1,26.857142857142858,598.8,0.0
2020-03-24,KE,34,1401.3666666666668,High,24.4,5.9,1,29.857142857142858,598.8,0.0
2020-03-25,KE,19,943.15,High,25.2,5.1,1,29.857142857142858,598.8,0.0
2020-03-26,KE,25,1013.35,High,25.2,13.8,1,27.571428571428573,598.8,0.0
2020-03-27,KE,13,629.8166666666666,High,22.1,24.5,1,25.142857142857142,598.8,0.0
2020-03-28,KE,65,3185.55,High,24.3,6.3,1,32.285714285714285,598.8,0.0
2020-03-29,KE,27,1232.8333333333333,High,23.7,6.8,1,30.0,598.8,0.0
2020-03-30,KE,16,656.5833333333334,High,24.9,4.2,1,28.428571428571427,598.8,0.0
2020-03-31,KE,16,870.9833333333333,High,24.5,1.9,1,25.857142857142858,598.8,0.0
2020-04-01,KE,9,430.65000000000003,High,25.0,3.8,1,24.428571428571427,598.8,0.0
2020-04-02,KE,7,193.43333333333334,High,25.5,3.5,1,21.857142857142858,598.8,0.0
2020-04-03,KE,4,205.6,High,24.6,2.8,1,20.571428571428573,598.8,0.0
2020-04-04,KE,16,730.5833333333334,High,23.9,1.9,1,13.571428571428571,598.8,0.0
2020-04-05,KE,16,718.5833333333334,High,23.5,8.0,1,12.0,598.8,0.0
2020-04-06,KE,1,0.0,Medium,23.8,1.8,1,9.857142857142858,548.9000000000001,0.0
2020-04-07,KE,7,305.4,High,23.9,1.5,1,8.571428571428571,598.8,0.0
2020-04-08,KE,8,490.0833333333333,High,24.6,1.0,0,8.428571428571429,598.8,0.0
2020-04-09,KE,12,424.7,High,23.8,2.7,1,9.142857142857142,598.8,0.0
2020-04-10,KE,7,212.2,High,24.7,2.7,1,9.571428571428571,598.8,0.0
2020-04-11,KE,9,393.1666666666667,High,24.9,1.6,1,8.571428571428571,598.8,0.0
2020-04-12,KE,11,374.45,High,25.3,1.0,0,7.857142857142857,598.8,0.0
2020-04-13,KE,6,157.16666666666666,High,24.3,13.4,1,8.571428571428571,598.8,0.0
2020-04-14,KE,3,141.43333333333334,High,23.9,22.2,1,8.0,598.8,0.0
2020-04-15,KE,5,184.18333333333334,High,25.7,63.2,1,7.571428571428571,598.8,0.0
2020-04-16,KE,4,118.16666666666667,High,24.9,25.6,1,6.428571428571429,598.8,0.0
2020-04-17,KE,25,1218.6000000000001,High,24.6,5.8,1,9.0,598.8,0.0
2020-04-18,KE,20,598.8166666666667,High,24.8,13.9,1,10.571428571428571,598.8,0.0
2020-04-19,KE,19,841.3166666666667,High,22.3,4.6,1,11.714285714285714,598.8,0.0
2020-04-20,KE,22,959.25,High,21.8,4.8,1,14.0,598.8,0.0
2020-04-21,KE,16,735.7,High,22.3,9.6,1,15.857142857142858,598.8,0.0
2020-04-22,KE,13,532.1166666666667,High,22.7,26.1,1,17.0,598.8,0.0
2020-04-23,KE,9,446.26666666666665,High,19.5,17.2,1,17.714285714285715,598.8,0.0
2020-04-24,KE,9,524.0666666666667,High,23.9,14.4,1,15.428571428571429,598.8,0.0
2020-04-25,KE,6,265.68333333333334,High,21.0,25.8,1,13.428571428571429,598.8,0.0
2020-04-26,KE,11,291.8666666666667,High,22.3,5.8,1,12.285714285714286,598.8,0.0
2020-04-27,KE,9,354.3833333333333,High,23.4,9.8,1,10.428571428571429,598.8,0.0
2020-04-28,KE,9,373.15000000000003,High,23.5,12.4,1,9.428571428571429,598.8,0.0
2020-04-29,KE,3,105.16666666666667,High,22.7,14.1,1,8.0,598.8,0.0
2020-04-30,KE,11,544.35,High,22.6,3.3,1,8.285714285714286,598.8,0.0
2020-05-01,KE,7,213.81666666666666,High,22.9,7.3,1,8.0,598.8,0.0
2020-05-02,KE,4,166.83333333333331,High,23.4,3.1,1,7.714285714285714,598.8,0.0
2020-05-03,KE,5,206.2,High,23.0,2.7,1,6.857142857142857,598.8,0.0
2020-05-04,KE,12,304.81666666666666,High,24.6,13.4,1,7.285714285714286,598.8,0.0
2020-05-05,KE,2,103.1,High,24.1,7.9,1,6.285714285714286,598.8,0.0
2020-05-06,KE,6,19.716666666666665,Medium,24.2,11.5,1,6.714285714285714,548.9000000000001,0.0
2020-05-07,KE,4,132.8,High,23.2,2.7,1,5.714285714285714,598.8,0.0
2020-05-08,KE,2,55.43333333333333,Medium,21.9,3.8,1,5.0,548.9000000000001,0.0
2020-05-09,KE,4,120.96666666666667,High,22.6,4.5,1,5.0,598.8,0.0
2020-05-10,KE,2,105.16666666666667,High,21.6,2.3,1,4.571428571428571,598.8,0.0
2020-05-11,KE,2,107.16666666666667,High,22.5,15.8,1,3.142857142857143,598.8,0.0
2020-05-12,KE,8,235.95,High,23.4,1.9,1,4.0,598.8,0.0
2020-05-13,KE,2,107.16666666666667,High,25.1,1.3,1,3.4285714285714284,598.8,0.0
2020-05-14,KE,4,200.76666666666665,High,24.8,0.7,0,3.4285714285714284,598.8,0.0
2020-05-15,KE,14,612.7833333333333,High,21.4,22.9,1,5.142857142857143,598.8,0.0
2020-05-16,KE,27,1071.1000000000001,High,22.2,3.8,1,8.428571428571429,598.8,0.0
2020-05-17,KE,13,482.71666666666664,High,22.0,0.8,0,10.0,598.8,0.0
2020-05-18,KE,20,807.5333333333333,High,23.4,0.3,0,12.571428571428571,598.8,0.0
2020-05-19,KE,11,632.3333333333334,High,23.5,0.4,0,13.0,598.8,0.0
2020-05-20,KE,4,107.16666666666667,High,22.3,2.4,1,13.285714285714286,598.8,0.0
2020-05-21,KE,4,88.56666666666668,High,21.5,1.1,1,13.285714285714286,598.8,0.0
2020-05-22,KE,5,160.2833333333333,High,22.4,1.5,1,12.0,598.8,0.0
2020-05-23,KE,4,212.83333333333334,High,23.0,0.0,0,8.714285714285714,598.8,0.0
2020-05-24,KE,6,171.68333333333334,High,23.6,0.7,0,7.714285714285714,598.8,0.0
2020-05-25,KE,6,120.43333333333334,High,23.9,0.0,0,5.714285714285714,598.8,0.0
2020-05-26,KE,4,103.51666666666667,High,23.0,0.3,0,4.714285714285714,598.8,0.0
2020-05-27,KE,9,194.08333333333334,High,23.8,0.4,0,5.428571428571429,598.8,0.0
2020-05-28,KE,9,398.6166666666667,High,23.6,2.7,1,6.142857142857143,598.8,0.0
2020-05-29,KE,19,457.3,High,24.6,0.3,0,8.142857142857142,598.8,0.0
2020-05-30,KE,17,524.3,High,24.2,0.0,0,10.0,598.8,0.0
2020-05-31,KE,22,1072.15,High,24.0,0.0,0,12.285714285714286,598.8,0.0
2020-06-01,KE,26,1301.75,High,23.6,0.0,0,15.142857142857142,598.8,0.0
2020-06-02,KE,6,108.46666666666667,High,23.4,1.0,0,15.428571428571429,598.8,0.0
2020-06-03,KE,8,430.08333333333337,High,23.1,0.7,0,15.285714285714286,598.8,0.0
2020-06-04,KE,2,105.13333333333334,High,24.6,0.1,0,14.285714285714286,598.8,0.0
2020-06-05,KE,7,381.26666666666665,High,24.6,0.0,0,12.571428571428571,598.8,0.0
2020-06-06,KE,9,127.38333333333334,High,25.1,0.0,0,11.428571428571429,598.8,0.0
2020-06-07,KE,2,0.0,Medium,23.1,1.8,1,8.571428571428571,548.9000000000001,0.0
2020-06-08,KE,7,223.0,High,19.7,8.0,1,5.857142857142857,598.8,0.0
2020-06-09,KE,4,205.28333333333333,High,21.9,0.7,0,5.571428571428571,598.8,0.0
2020-06-10,KE,13,252.78333333333336,High,18.4,7.2,1,6.285714285714286,598.8,0.0
2020-06-11,KE,2,107.16666666666667,High,23.1,2.0,1,6.285714285714286,598.8,0.0
2020-06-13,KE,5,211.61666666666667,High,22.7,4.3,1,6.0,598.8,0.0
2020-06-14,KE,4,183.66666666666669,High,22.4,10.3,1,5.285714285714286,598.8,0.0
2020-06-15,KE,4,188.21666666666667,High,20.0,0.1,0,5.571428571428571,598.8,0.0
2020-06-17,KE,2,61.666666666666664,High,20.6,0.7,0,4.857142857142857,598.8,0.0
2020-06-19,KE,2,103.16666666666667,High,22.0,0.0,0,4.571428571428571,598.8,0.0
2020-06-20,KE,4,103.16666666666667,High,22.4,0.1,0,3.2857142857142856,598.8,0.0
2020-06-21,KE,5,272.78333333333336,High,21.9,0.6,0,3.7142857142857144,598.8,0.0
2020-06-23,KE,9,418.08333333333337,High,23.3,0.6,0,4.285714285714286,598.8,0.0
2020-06-25,KE,1,0.0,Medium,22.3,0.1,0,3.857142857142857,548.9000000000001,0.0
2020-06-26,KE,2,107.16666666666667,High,22.1,0.0,0,3.5714285714285716,598.8,0.0
2020-06-27,KE,3,104.51666666666667,High,22.6,1.0,0,3.7142857142857144,598.8,0.0
2020-06-28,KE,8,208.75,High,23.0,0.0,0,4.571428571428571,598.8,0.0
2020-06-29,KE,5,17.5,Medium,23.0,0.0,0,4.714285714285714,548.9000000000001,0.0
2020-07-01,KE,4,173.1,High,21.6,0.6,0,4.571428571428571,598.8,0.0
2020-07-03,KE,2,107.46666666666667,High,20.9,0.8,0,3.5714285714285716,598.8,0.0
2020-07-04,KE,3,53.516666666666666,Medium,22.5,0.0,0,3.857142857142857,548.9000000000001,0.0
2020-07-05,KE,19,393.3166666666667,High,21.1,0.1,0,6.285714285714286,598.8,0.0
2020-07-06,KE,6,208.5,High,21.6,0.3,0,6.714285714285714,598.8,0.0
2020-07-07,KE,2,0.2,Medium,22.9,0.5,0,5.857142857142857,548.9000000000001,0.0
2020-07-08,KE,10,247.15000000000003,High,22.4,0.8,0,6.571428571428571,598.8,0.0
2020-07-10,KE,6,198.85000000000002,High,22.9,2.3,1,6.857142857142857,598.8,0.0
2020-07-11,KE,3,237.58333333333334,High,23.1,0.0,0,7.0,598.8,0.0
2020-07-12,KE,2,13.633333333333333,Medium,23.5,0.3,0,6.857142857142857,548.9000000000001,0.0
2020-07-13,KE,2,21.033333333333335,Medium,21.8,0.9,0,4.428571428571429,548.9000000000001,0.0
2020-07-14,KE,10,169.03333333333333,High,22.0,4.2,1,5.0,598.8,0.0
2020-07-15,KE,16,334.3666666666667,High,21.5,1.2,1,7.0,598.8,0.0
2020-07-16,KE,2,11.666666666666666,Medium,20.2,4.3,1,5.857142857142857,548.9000000000001,0.0
2020-07-17,KE,9,196.01666666666668,High,22.0,0.0,0,6.285714285714286,598.8,0.0
2020-07-18,KE,2,2.033333333333333,Medium,20.8,0.1,0,6.142857142857143,548.9000000000001,0.0
2020-07-19,KE,11,20.4,Medium,19.7,0.4,0,7.428571428571429,548.9000000000001,0.0
2020-07-20,KE,5,2.033333333333333,Medium,19.5,0.0,0,7.857142857142857,548.9000000000001,0.0
2020-07-21,KE,12,540.2166666666667,High,21.3,1.7,1,8.142857142857142,598.8,0.0
2020-07-22,KE,10,150.16666666666669,High,22.9,3.7,1,7.285714285714286,598.8,0.0
2020-07-23,KE,8,363.28333333333336,High,24.2,0.3,0,8.142857142857142,598.8,0.0
2020-07-24,KE,8,165.9,High,23.2,0.0,0,8.0,598.8,0.0
2020-07-25,KE,1,9.166666666666666,Medium,23.3,0.0,0,7.857142857142857,548.9000000000001,0.0
2020-07-26,KE,1,0.0,Medium,23.0,0.0,0,6.428571428571429,548.9000000000001,0.0
2020-07-27,KE,3,2.033333333333333,Medium,21.2,0.6,0,6.142857142857143,548.9000000000001,0.0
2020-07-28,KE,5,213.13333333333333,High,19.5,0.6,0,5.142857142857143,598.8,0.0
2020-07-29,KE,2,56.666666666666664,Medium,21.6,0.6,0,4.0,548.9000000000001,0.0
2020-07-30,KE,4,1.6666666666666667,Medium,22.1,0.3,0,3.4285714285714284,548.9000000000001,0.0
2020-07-31,KE,5,107.16666666666667,High,22.8,0.8,0,3.0,598.8,0.0
2020-08-01,KE,43,217.78333333333336,High,23.0,0.0,0,9.0,598.8,0.0
2020-08-02,KE,43,519.0166666666667,High,22.2,0.2,0,15.0,598.8,0.0
2020-08-03,KE,26,110.38333333333333,High,22.4,0.0,0,18.285714285714285,598.8,0.0
2020-08-04,KE,15,148.33333333333334,High,22.7,0.0,0,19.714285714285715,598.8,0.0
2020-08-05,KE,5,103.44999999999999,High,22.6,0.0,0,20.142857142857142,598.8,0.0
2020-08-06,KE,9,32.666666666666664,Medium,25.4,0.2,0,20.857142857142858,548.9000000000001,0.0
2020-08-07,KE,3,7.166666666666667,Medium,25.3,0.1,0,20.571428571428573,548.9000000000001,0.0
2020-08-08,KE,3,206.33333333333334,High,23.9,0.3,0,14.857142857142858,598.8,0.0
2020-08-09,KE,14,228.31666666666666,High,22.7,0.0,0,10.714285714285714,598.8,0.0
2020-08-10,KE,6,73.83333333333334,High,25.2,0.3,0,7.857142857142857,598.8,0.0
2020-08-11,KE,6,14.5,Medium,26.7,0.8,0,6.571428571428571,548.9000000000001,0.0
2020-08-12,KE,5,119.5,High,23.7,5.1,1,6.571428571428571,598.8,0.0
2020-08-14,KE,4,114.36666666666667,High,23.2,4.0,1,5.857142857142857,598.8,0.0
2020-08-16,KE,1,0.0,Medium,21.8,0.0,0,5.571428571428571,548.9000000000001,0.0
2020-08-17,KE,5,8.166666666666666,Medium,22.9,1.2,1,5.857142857142857,548.9000000000001,0.0
2020-08-18,KE,2,103.16666666666667,High,24.6,0.1,0,4.142857142857143,598.8,0.0
2020-08-19,KE,14,231.16666666666669,High,21.7,0.6,0,5.285714285714286,598.8,0.0
2020-08-20,KE,3,127.21666666666667,High,22.2,2.2,1,4.857142857142857,598.8,0.0
2020-08-22,KE,8,270.1166666666667,High,21.5,3.3,1,5.285714285714286,598.8,0.0
2020-08-23,KE,4,226.83333333333334,High,20.0,3.8,1,5.285714285714286,598.8,0.0
2020-08-24,KE,6,170.83333333333334,High,20.9,4.9,1,6.0,598.8,0.0
2020-08-25,KE,2,118.1,High,23.4,1.0,0,5.571428571428571,598.8,0.0
2020-08-28,KE,2,105.05,High,23.9,1.4,1,5.571428571428571,598.8,0.0
2020-08-29,KE,3,214.33333333333334,High,24.5,0.0,0,4.0,598.8,0.0
2020-08-30,KE,9,34.166666666666664,Medium,25.7,0.0,0,4.857142857142857,548.9000000000001,0.0
2020-08-31,KE,2,8.066666666666666,Medium,24.9,0.0,0,4.0,548.9000000000001,0.0
2020-09-03,KE,2,14.166666666666666,Medium,24.0,0.0,0,3.7142857142857144,548.9000000000001,0.0
2020-09-04,KE,4,30.633333333333336,Medium,24.3,3.8,1,3.4285714285714284,548.9000000000001,0.0
2020-09-05,KE,8,343.6666666666667,High,22.2,14.5,1,4.285714285714286,598.8,0.0
2020-09-07,KE,1,0.0,Medium,17.1,4.9,1,4.142857142857143,548.9000000000001,0.0
2020-09-08,KE,9,0.0,Medium,19.9,0.8,0,5.0,548.9000000000001,0.0
2020-09-09,KE,1,0.0,Medium,20.2,0.4,0,3.857142857142857,548.9000000000001,0.0
2020-09-12,KE,4,0.0,Medium,22.4,0.6,0,4.142857142857143,548.9000000000001,0.0
2020-09-13,KE,1,0.0,Medium,25.0,0.1,0,4.0,548.9000000000001,0.0
2020-09-14,KE,1,0.0,Medium,25.0,0.0,0,3.5714285714285716,548.9000000000001,0.0
2020-09-15,KE,9,346.6666666666667,High,24.1,1.1,1,3.7142857142857144,598.8,0.0
2020-09-16,KE,8,167.83333333333334,High,26.6,0.0,0,4.714285714285714,598.8,0.0
